以下是贵州省高考志愿填报专业分数线：
年份	生源地	科类	批次	院校名称	专业名称	专业备注	最低分	最低位次	最高分	平均分
2023	贵州	理科	本科一批	南方医科大学	临床医学类	精神医学	586	6011	592	0
2023	贵州	理科	本科一批	南方医科大学	基础医学类	基础医学（院士创新班）	584	6294	584	0
2023	贵州	理科	本科一批	南方医科大学	药学类	药学（创新班）	582	6614	585	0
2023	贵州	理科	本科一批	南方医科大学	公共卫生与预防医学类	预防医学	574	7874	576	0
2023	贵州	理科	本科一批	南方医科大学	公共卫生与预防医学类	预防医学（卓越创新班）	574	7874	582	0
2023	贵州	理科	本科一批	南方医科大学	医学技术类	医学检验技术	572	8224	586	0
2023	贵州	理科	本科一批	南方医科大学	中药学类	中药学	570	8578	578	0
2023	贵州	理科	本科一批	南方医科大学	药学类	药学	569	8760	580	0
2023	贵州	理科	本科一批	南方医科大学	生物医学工程类	生物医学工程	569	8760	580	0
2023	贵州	文科	本科一批	南方医科大学	中医学类	中医学（不招色盲色弱）	600	2144	600	0
2023	贵州	文科	本科一批	南方医科大学	中医学类	中医学（名老中医传承班不招色盲色弱）	596	2450	596	0
2023	贵州	文科	本科一批	南方医科大学	护理学类	护理学（卓越班不招色盲色弱）	591	2918	592	0
2023	贵州	文科	本科一批	南方医科大学	公共管理类	公共事业管理	586	3433	595	0
2023	贵州	文科	本科一批	南方医科大学	医学技术类	康复治疗学（不招色盲色弱）	582	3866	592	0
2023	贵州	文科	本科一批	南方医科大学	外国语言文学类	外国语言文学类（翻译、英语，医学英语，英语）	580	4101	594	0
2023	贵州	文科	本科一批	南方医科大学	护理学类	助产学（不招色盲色弱）	577	4507	580	0
2023	贵州	文科	本科一批	南方医科大学	护理学类	护理学（不招色盲色弱）	574	4902	586	0
2023	贵州	理科	本科一批	华中农业大学	动物医学类	动物医学	583	6442	593	0
2023	贵州	理科	本科一批	华中农业大学	植物生产类	植物生产类（农学，国家卓越农林人才计划、植物科学与技术、种子科学与工程、植物保护，国家卓越农林人才计划应用生物科学）	568	8939	569	0
2023	贵州	理科	本科一批	华中农业大学	生物科学类	生物信息学	566	9338	566	0
2023	贵州	理科	本科一批	华中农业大学	生物科学类	生物科学类（生物科学，国家生物学理科基地班、生物技术，国家生命科学与技术基地班）	564	9737	566	0
2023	贵州	理科	本科一批	华中农业大学	植物生产类	园艺（国家卓越农林人才计划）	563	9952	564	0
2023	贵州	理科	本科一批	华中农业大学	生物工程类	生物工程	562	10175	568	0
2023	贵州	理科	本科一批	华中农业大学	管理科学与工程类	大数据管理与应用	561	10393	561	0
2023	贵州	理科	本科一批	华中农业大学	法学类	法学	560	10592	563	0
2023	贵州	理科	本科一批	华中农业大学	食品科学与工程类	食品科学与工程类（食品科学与工程，国家卓越工程师计划、食品质量与安全、食品营养与健康）	560	10592	568	0
2023	贵州	理科	本科一批	华中农业大学	经济学类	经济学类（经济学、国际经济与贸易、乡经济统计学、农林经济管理，国家卓越农林人才计划、农村区域发展）	559	10816	565	0
2023	贵州	理科	本科一批	华中农业大学	林学类	园林（国家卓越农林人才计划）	558	11032	561	0
2023	贵州	理科	本科一批	华中农业大学	建筑类	风景园林	558	11032	558	0
2023	贵州	理科	本科一批	华中农业大学	农业工程类	农业工程类（农业机械化及其自动化，国家卓越工程师计划、能源与动力工程）	558	11032	561	0
2023	贵州	理科	本科一批	华中农业大学	计算机类	计算机类（计算机科学与技术、数据科学与大数据技术、人工智能）	558	11032	569	0
2023	贵州	理科	本科一批	华中农业大学	动物生产类	动物科学（国家卓越农林人才计划）	557	11230	559	0
2023	贵州	理科	本科一批	华中农业大学	地理科学类	地理信息科学	557	11230	559	0
2023	贵州	理科	本科一批	华中农业大学	工商管理类	工商管理类（市场营销、人力资源管理、垒会计学、财务管理、工商管理）	557	11230	557	0
2023	贵州	理科	本科一批	华中农业大学	公共管理类	公共管理类（士地资源管理、行政管理）	556	11443	556	0
2023	贵州	理科	本科一批	华中农业大学	电子信息类	光电信息科学与工程	556	11443	558	0
2023	贵州	理科	本科一批	华中农业大学	管理科学与工程类	管理科学与工程类（工程管理、信息管理与信息系统）	555	11678	555	0
2023	贵州	理科	本科一批	华中农业大学	植物生产类	智慧农业	555	11678	560	0
2023	贵州	理科	本科一批	华中农业大学	外国语言文学类	外国语言文学类（英语、商务英语，英语）	554	11899	554	0
2023	贵州	理科	本科一批	华中农业大学	环境科学与工程类	环境科学与工程类（农业资源与环境，国家卓越农林人才计划、环境工程、环境科学、环境生态工程、态学）	554	11899	561	0
2023	贵州	理科	本科一批	华中农业大学	机械类	机械类（机械设计制造及其自动化、机械电子工程、自动化、机器人工程）	554	11899	558	0
2023	贵州	理科	本科一批	华中农业大学	林学类	林学	552	12333	553	0
2023	贵州	理科	本科一批	华中农业大学	化学类	应用化学	551	12583	558	0
2023	贵州	理科	本科一批	华中农业大学	社会学类	社会学类（社会学、社会工作）	551	12583	557	0
2023	贵州	理科	本科一批	华中农业大学	水产类	水产类（水产养殖学，国家卓越农林人才计划、水族科学与技术）	551	12583	553	0
2023	贵州	理科	本科一批	华中农业大学	植物生产类	设施农业科学与工程	550	12839	551	0
2023	贵州	文科	本科一批	华中农业大学	社会学类	社会学类（社会学、社会工作）	598	2297	604	0
2023	贵州	文科	本科一批	华中农业大学	工商管理类	工商管理类（市场营销、人力资源管理、垒会计学、财务管理、工商管理）	594	2617	604	0
2023	贵州	文科	本科一批	华中农业大学	公共管理类	公共管理类（士地资源管理、行政管理）	594	2617	599	0
2023	贵州	文科	本科一批	华中农业大学	建筑类	风景园林	593	2710	593	0
2023	贵州	文科	本科一批	华中农业大学	新闻传播学类	广告学	589	3115	602	0
2023	贵州	文科	本科一批	华中农业大学	外国语言文学类	外国语言文学类（英语、商务英语，英语）	586	3433	602	0
2023	贵州	理科	本科一批	中国石油大学（北京）	自动化类	自动化	584	6294	584	0
2023	贵州	理科	本科一批	中国石油大学（北京）	计算机类	计算机科学与技术	577	7393	577	0
2023	贵州	理科	本科一批	中国石油大学（北京）	矿业类	石油工程	574	7874	579	0
2023	贵州	理科	本科一批	中国石油大学（北京）	能源动力类	新能源科学与工程	573	8040	574	0
2023	贵州	理科	本科一批	中国石油大学（北京）	机械类	机械类（机器人工程、机械设计制造及其自动化）	570	8578	576	0
2023	贵州	理科	本科一批	中国石油大学（北京）	材料类	材料科学与工程	568	8939	573	0
2023	贵州	理科	本科一批	中国石油大学（北京）	化学类	应用化学	567	9130	567	0
2023	贵州	理科	本科一批	中国石油大学（北京）	地质类	地质类（资源勘查工程、地质学）	567	9130	573	0
2023	贵州	理科	本科一批	中国石油大学（北京）	安全科学与工程类	安全工程	565	9532	567	0
2023	贵州	理科	本科一批	中国石油大学（北京）	工商管理类	工商管理类（会计学、财务管理、市场营销）	565	9532	565	0
2023	贵州	理科	本科一批	中国石油大学（北京）	地球物理学类	地球物理学类（勘查技术与工程、地球物理学）	564	9737	564	0
2023	贵州	理科	本科一批	中国石油大学（北京）	机械类	过程装备与控制工程	563	9952	567	0
2023	贵州	理科	本科一批	中国石油大学（北京）	经济学类	经济学类（能源经济、金融学）	563	9952	563	0
2023	贵州	理科	本科一批	中国石油大学（北京）	化工与制药类	化工与制药类（化学工程与工艺、育能源化学工程）	563	9952	566	0
2023	贵州	理科	本科一批	中国石油大学（北京）	环境科学与工程类	环境科学与工程类（环境工程、环境科学）	563	9952	563	0
2023	贵州	理科	本科一批	南京医科大学	临床医学类	临床医学	542	14943	623	0
2023	贵州	理科	本科一批	南京医科大学	临床医学类	医学影像学	527	19475	531	0
2023	贵州	理科	本科一批	南京医科大学	基础医学类	基础医学	524	20463	564	0
2023	贵州	理科	本科一批	南京医科大学	医学技术类	眼视光学	521	21459	540	0
2023	贵州	理科	本科一批	南京医科大学	药学类	药学	520	21807	534	0
2023	贵州	理科	本科一批	南京医科大学	公共管理类	医疗保险	519	22157	525	0
2023	贵州	理科	本科一批	南京医科大学	医学技术类	康复治疗学	517	22884	528	0
2023	贵州	理科	本科一批	南京医科大学	药学类	临床药学	515	23689	524	0
2023	贵州	理科	本科一批	南京医科大学	临床医学类	儿科学	515	23689	532	0
2023	贵州	理科	本科一批	南京医科大学	公共卫生与预防医学类	预防医学	513	24505	528	0
2023	贵州	理科	本科一批	南京医科大学	护理学类	护理学	510	25670	550	0
2023	贵州	理科	本科一批	南京医科大学	公共管理类	公共事业管理（卫生事业管理）	510	25670	512	0
2023	贵州	理科	本科一批	南京农业大学	电子信息类	人工智能	566	9338	582	574
2023	贵州	理科	本科一批	南京农业大学	计算机类	计算机科学与技术	562	10175	563	563
2023	贵州	理科	本科一批	南京农业大学	电子信息类	电子信息类	559	10816	561	561
2023	贵州	理科	本科一批	南京农业大学	植物生产类	植物保护	556	11443	564	558
2023	贵州	理科	本科一批	南京农业大学	植物生产类	农学	554	11899	559	556
2023	贵州	理科	本科一批	南京农业大学	中药学类	中药学	554	11899	559	556
2023	贵州	理科	本科一批	南京农业大学	食品科学与工程类	食品科学与工程类	549	13070	565	556
2023	贵州	理科	本科一批	南京农业大学	植物生产类	智慧农业	549	13070	555	552
2023	贵州	理科	本科一批	南京农业大学	公共管理类	公共管理类	547	13561	555	551
2023	贵州	理科	本科一批	南京农业大学	管理科学与工程类	工程管理	545	14080	559	552
